id,player_api_id,player_name,birthday,height,weight,kg_weight,m_height,BMI
7413,114817,Michal Gliwa,1988-04-08 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
8145,26241,Olivier Sorin,1981-04-16 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
3702,441883,Gaston Pereiro,1995-06-11 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
6133,244959,Lewis Toshney,1992-06-24 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
580,46660,Amadou Alassane,1983-04-07 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
5615,429655,Kamil Sylwestrzak,1988-07-16 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
9239,215384,Ross Barkley,1993-12-05 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
4077,535701,Gustavo,1994-03-29 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
2285,150210,Darley,1989-12-15 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
7270,182923,Maxime Gonalons,1989-03-10 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
10302,41596,Tim Janssen,1986-03-06 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
7383,23507,Michael Nelson,1982-03-15 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
10237,278838,Thomas Lam,1993-12-18 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
798,33762,Angel Javier Arizmendi,1984-03-03 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
6456,432411,Maciej Krakowiak,1992-09-07 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
1278,23997,Bjarni Vidarsson,1988-03-05 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
1495,355739,Callum Paterson,1994-10-13 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
1050,46228,Aurelien Collin,1986-03-08 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
2660,34299,Dietmar Hamann,1973-08-27 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
3838,553557,Gideon Jung,1994-09-12 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
8474,406505,Pawel Dawidowicz,1995-05-20 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
6141,150591,Liam Cooper,1991-08-30 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
6741,27615,Marco Storari,1977-01-07 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
10875,37845,Xisco,1986-06-26 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
13,163222,Aaron Muirhead,1990-08-30 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
1833,161414,Ciaran Clark,1989-09-26 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
5231,149895,Jordan Bowery,1991-07-02 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
5522,46757,Julien Feret,1982-07-05 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
8794,37195,Ramon Leeuwin,1987-09-01 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
4132,33588,Haris Medunjanin,1985-03-08 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
9683,154257,Sergio Busquets,1988-07-16 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
1849,199325,Clark Robertson,1993-09-05 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
1389,67228,Brian Easton,1988-03-05 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
9862,593116,Sofyan Amrabat,1996-08-21 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
10570,200718,Valtteri Moren,1991-06-15 00:00:00.000000 UTC,187.96,168,76.19047619047619,1.8796000000000002,21.566010643934742
1453,228982,Bruno Uvini,1991-06-03 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2428,131404,David Vandenbroeck,1985-07-12 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2542,160196,Denis Stracqualursi,1987-10-20 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6608,184554,Marc-Andre ter Stegen,1992-04-30 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
7498,164120,Miguel Oliveira,1983-08-18 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4569,69601,Jakub Wawrzyniak,1983-07-07 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5725,30988,Kenwyne Jones,1984-10-05 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
9185,112978,Roman Buerki,1990-11-14 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10770,26686,Wesley Verhoek,1986-09-25 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
718,70789,Andreas Bjelland,1988-07-11 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
1064,411617,Aymeric Laporte,1994-05-27 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3485,37753,Francis Dickoh,1982-12-13 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4885,150236,Jeroen Zoet,1991-01-06 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2508,38186,Dejan Kelhar,1984-04-05 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2713,281338,Djaniny,1991-03-21 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6058,26509,Leendert van Steensel,1984-04-20 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
8185,149947,Orlando Sa,1988-05-26 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6099,231176,Leonardo Pavoletti,1988-11-26 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6536,521318,Manuel Akanji,1995-07-19 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6841,282420,"Marios Oikonomou,18",1992-10-06 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4863,26235,Jeremy Sapina,1985-02-01 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5808,264221,Kevin Wimmer,1992-11-15 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10516,30458,Ulrich Rame,1972-09-19 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3271,127207,Federico Santander,1991-06-04 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2540,251131,Denis Prychynenko,1992-02-17 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4295,570834,Iago Santos,1992-05-22 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5327,32589,Jose Goncalves,1985-09-17 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
1934,169162,Craig Dawson,1990-05-06 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2251,19000,Dante Adrian Senger,1983-03-04 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5365,51545,Jose Salomon Rondon,1989-09-16 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
7111,26117,Mathieu Valverde,1983-05-14 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
619,470305,Anderson Esiti,1994-05-24 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3769,45891,Gerard Aafjes,1985-01-27 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10780,350986,Wilfried Kanon,1993-07-06 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
7908,41412,Nicola Legrottaglie,1976-10-20 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
7536,34699,Mike Tullberg,1985-12-25 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
568,213501,Alvaro Morata,1992-10-23 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6928,37359,Markus Thorandt,1981-04-01 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10010,37166,Steve Morison,1983-08-29 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10694,210046,Vladan Giljen,1989-12-07 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3533,95227,Francois Marque,1983-07-31 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
420,39566,Alex Manninger,1977-06-04 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2928,181215,Elisson,1987-03-26 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
9895,11320,Steeve Elana,1980-07-11 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10411,156175,Tomas Vaclik,1989-03-29 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10532,249237,Uros Vitas,1992-07-06 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
426,49709,Alex Pearce,1988-11-09 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4351,93431,Igor Lewczuk,1985-05-30 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4974,568911,Joao Afonso,1990-05-28 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
8707,94419,Radek Dejmek,1988-02-02 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4347,25957,Igor de Camargo,1983-05-12 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
9318,361717,Rui Silva,1994-02-07 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2472,245599,Davy Roef,1994-02-06 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
9960,26065,Stephane Besle,1984-01-23 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5907,36873,Kristof Maes,1988-04-19 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
7333,42502,Michael Agazzi,1984-07-03 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3098,45413,Ervin Zukanovic,1987-02-11 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4621,490121,Jamie Sendles-White,1994-04-10 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
9100,98368,Robson,1983-07-10 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
11021,181312,Zarko Tomasevic,1990-02-22 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2523,35411,Demba Ba,1985-05-25 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5881,36257,Konstantinos Mitroglou,1988-03-12 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
8666,31627,Pontus Wernbloom,1986-06-25 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
145,45816,Adil Auassar,1986-10-06 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2619,19243,Diego Costa,1988-10-07 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3574,346651,Frederic Gounongbe,1988-05-01 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
1966,500791,Cristian Herrera,1991-03-01 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6464,150239,Maciej Wilusz,1988-09-25 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
8778,26660,Ragnar Klavan,1985-10-30 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
1703,23257,Chris Brunt,1984-12-14 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2007,291854,Curtis Good,1993-03-23 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
2147,42231,Daniel Lopar,1985-04-19 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
1835,43303,Cicero,1986-05-08 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10934,277569,Yoann Arquin,1988-04-15 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3621,39233,Gabriel Penalba,1984-09-23 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
4870,33435,Jerko Leko,1980-04-09 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5123,142994,John Verhoek,1989-03-25 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5340,185625,Jose Luis Palomino,1990-01-05 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
8381,39965,Paul Baysse,1988-05-18 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10953,159883,Yohan Thuram Ulien,1988-10-31 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3193,150313,Fabio Faria,1989-04-24 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10995,26653,Yuri Rose,1979-05-08 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
5562,36843,Jurgen Cavens,1978-08-19 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
9591,128689,Sebastian Mielitz,1989-07-18 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
10605,114499,Victor Aquino,1985-11-26 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3947,39091,Goran Popov,1984-10-02 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3989,101070,Gregory Arnolin,1980-11-10 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
8098,101590,Oier Olazabal,1989-09-14 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
1215,104406,Benjamin Mokulu Tembe,1989-10-11 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6307,143710,Luciano Becchio,1983-12-28 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
9287,489013,Ruben Semedo,1994-04-04 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
3413,35883,Florian Bruns,1979-08-21 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
6634,282278,Marcello Trotta,1992-09-29 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
8177,159386,Orhan Ademi,1991-10-28 00:00:00.000000 UTC,187.96,187,84.807256235827666,1.8796000000000002,24.005023752474983
7762,500520,Nabil Bentaleb,1994-11-24 00:00:00.000000 UTC,187.96,150,68.027210884353735,1.8796000000000002,19.255366646370305
888,25837,Antonio Carlos Dos Santos,1979-10-03 00:00:00.000000 UTC,187.96,150,68.027210884353735,1.8796000000000002,19.255366646370305
10391,7604,Tom van Hyfte,1986-04-28 00:00:00.000000 UTC,187.96,150,68.027210884353735,1.8796000000000002,19.255366646370305
45,40005,Abdoulaye Faye,1978-02-26 00:00:00.000000 UTC,187.96,218,98.86621315192744,1.8796000000000002,27.984466192724845
686,39170,Andrea Consigli,1987-01-27 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1622,71603,Cedric Mongongu,1989-06-22 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7482,33845,Miguel Angel Moya,1984-04-02 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7019,292461,Marwan Mohsen,1989-02-25 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7311,39782,Mehmet Topal,1986-03-03 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7795,139673,Nathan Baker,1991-04-23 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
9948,38805,Stephan Andersen,1981-11-26 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
8109,37643,Oleguer,1980-02-02 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
271,121488,Alban Joinel,1979-09-14 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
4474,33856,Ivan Ramis,1984-10-25 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
6096,620523,Leonardo Fontanesi,1996-02-20 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7005,289883,Marvin Baudry,1990-01-26 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
8431,40681,Paulo Andre,1983-08-20 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
709,24493,Andrea Raggi,1984-06-24 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
2308,24410,Daryl Murphy,1983-03-15 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3017,307021,Emre Can,1994-01-12 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
5094,24130,John Arne Riise,1980-09-24 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7215,181069,Matz Sels,1992-02-26 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
8113,178778,Oliver Baumann,1990-06-02 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
8454,209419,Pavel Cmovs,1990-06-29 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
8920,186671,Ricardo Nascimento,1987-02-07 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
9295,280972,Ruca,1990-09-11 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
6081,150199,Leon Broekhof,1988-05-14 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
255,267728,Alan Henrique,1991-06-19 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1580,68482,Carlos Servin,1987-05-24 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
9634,448540,Sehrou Guirassy,1996-03-12 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
10585,36084,Vedad Ibisevic,1984-08-06 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3243,41034,Faton Toski,1987-02-17 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3456,41243,Francesco Antonioli,1969-09-14 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7075,13504,Mateusz Zytko,1982-11-27 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
10846,38327,Wouter Biebauw,1984-05-21 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
711,130113,Andrea Rispoli,1988-01-29 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3041,193930,Enzo Roco,1992-08-16 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
4104,19489,Halisson,1985-06-28 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
345,351860,Aleksandar Mitrovic,1994-09-16 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
2814,16254,Dusan Veskovac,1986-03-16 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
6061,193952,Lennard Sowah,1992-08-23 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
6662,33807,Marcin Kus,1981-09-02 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
2342,178291,David Destorme,1979-08-30 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1033,178947,Asmir Kajevic,1990-02-15 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
8900,163985,Ricardo Campos,1985-07-14 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
9823,41621,Simone Grippo,1988-12-12 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1691,75600,Chema,1980-04-25 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
2089,174634,Dani Schahin,1989-07-09 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
6294,113769,Lucas Pratto,1988-06-04 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
6729,25338,Marco Rossi,1987-09-30 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
2718,34370,Djiby Fall,1985-04-20 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3944,33625,Goran Lovre,1982-03-23 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
9513,95094,Sascha Moelders,1985-03-20 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3219,166872,Fabricio,1990-02-20 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7368,290410,Michael Keane,1993-01-11 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
9967,26336,Stephane M'Bia,1986-05-20 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3885,22096,Giuseppe Aquaro,1983-05-21 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
2395,30276,David Navarro,1980-05-25 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3458,181920,Francesco Bardi,1992-01-18 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
5195,96645,Jonathan Rossini,1989-04-05 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
6644,96481,Marcelo Moreno,1987-06-18 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1509,693138,Cameron Borthwick-Jackson,1997-02-02 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7397,112981,Michael Siegfried,1988-02-18 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
874,441302,Anton Mitryushkin,1996-02-08 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1158,91473,"Bedi Bastien Buval,29",1986-06-16 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
8446,193927,Paulo Oliveira,1992-01-01 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
824,97359,Ante Puljic,1987-11-05 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
5435,246422,Juan Carlos,1988-01-20 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7092,25257,Mathieu Beda,1981-07-28 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1003,69611,Artur Jedrzejczyk,1987-11-04 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1337,35996,Boubacar Sanogo,1982-12-17 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
2303,158841,Darryl Lachman,1989-11-11 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
5772,28109,Kevin McDonald,1988-11-04 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
8709,27451,Radim Kucera,1974-03-01 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3552,174853,Fransergio,1990-10-18 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
1593,27548,Carsten Cullmann,1976-03-05 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
2826,72628,Dzengis Cavusevic,1987-11-26 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7932,113774,Nicolas Bianchi Arce,1987-01-27 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
3314,211146,Fernando Aristeguieta,1992-04-09 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
6505,164151,Mamadou Djikine,1987-05-16 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7077,320686,Matheus Doria,1994-11-08 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
7191,35998,Matthias Abel,1981-06-22 00:00:00.000000 UTC,187.96,181,82.086167800453509,1.8796000000000002,23.234809086620167
